bib_id,title,note_num,note,type,source
13194310,"[Canticle of the flower, lamentations of the Virgin, image of Mary, and image of the Trinity].",3,Illuminations : F. 2v: Madonna and Child with the Angels Mika’el and Gabri’el behind; Ff. 90v and 91r: drawings of the fraction of the host.,,zoe
13194310,"[Canticle of the flower, lamentations of the Virgin, image of Mary, and image of the Trinity].",4,"Notes: F. 3r mentions an owner, ኃይለ ማርያም; Blank: 90r; F. 91v: Record dated in 1948, Tahsas 28, regarding the sale of the book of Canticle of the Flower for 6 birr, witnesses are listed; at the end, “to not deny the selling of the book, I put my fingerprint.” There are fingerprints and signatures of the parties. “If I change my word, may Haile Selassie die"".",,zoe
13194992,"[Psalter, biblical canticles, Song of Songs, praises of Mary, and gate of light].",1,"In red and black ink. Bound between wooden boards with four chain stitches. One column (ff. 3r-127r); two columns (ff. 127v-140r), 26-27 lines per page.",,zoe
13194992,"[Psalter, biblical canticles, Song of Songs, praises of Mary, and gate of light].",2,"f. 1 is upside down, yet the graffiti is correctly oriented. Ethiopic graffiti in the flyleaf (f. 2). Some marginalia and penciled-in decorations. Sections (?) are numerated in the margins in pencil. Some holes and tears sewn back together.",,zoe
13194992,"[Psalter, biblical canticles, Song of Songs, praises of Mary, and gate of light].",3,F. 2v: Note of ownership; F. 138r: prayers for the owner and others.,,zoe
13195045,"[Psalter, biblical canticles, Song of Songs, praises of Mary, and gate of light].",1,"Leather bound between wooden boards with four chain stitchees. One column (ff. 1r-168v); two columns (ff. 169r-184v), 19 lines per page. In red and black ink.",,zoe
13195045,"[Psalter, biblical canticles, Song of Songs, praises of Mary, and gate of light].",2,Some marginalia. Numeration on the top margins of some pages (to count quires?). Some holes and tears sewn back together. Some pages excised before modern numeration. Occasional symbols in body of text.,,zoe
13195060,[Mawaśʻet and zemāré chants].,1,"In black and red ink. Bound between wooden boards, with four chain stitches, one column, 16-20 lines per page. Some holes and tears sewn back together. Occasional pages of different sizes throughout.",,zoe
13195067,"[Prayer of Our Lady Mary at Golgotha, absolution of the Son, collection of prayers].",1,"Ff. 1v and 10r mention the owner, ገብራ ወልደ ጻድቅ, [female]; f. 9r mentions another owner, ሐዋዘ ብርሃን, [male]; Ff. 1r, 10v–14r are blank.",,zoe
13195067,"[Prayer of Our Lady Mary at Golgotha, absolution of the Son, collection of prayers].",2,"In red and black ink, single quire from a book, with no covers, two columns, 23-28 lines per page.",,zoe
13195075,[Magic scroll of spiritual healing].,1,"Scroll on parchment, one column. Tears in parchment sewn back together. Illustration of two figures carrying a large cross and a seraphic figure. Leather strap on the top of the scroll.",,zoe
13195075,[Magic scroll of spiritual healing].,2,The owner is never mentioned.,,zoe
13195325,[Miracles of Mary].,1,"Leather bound between wooden boards with four chain stitches. In black and red ink. Three columns, 26-27 lines per page. There is fine cloth between the turndowns on the inside back cover.",,zoe
13195325,[Miracles of Mary].,2,"Detailed illustrations in the first flyleaves, depicting Mary, among many other human and angelic figures. Decorative headpieces throughout. Some marginalia. Numerical markings at the beginning of each quire. Various illuminated pages throughout the text depicting the life and miracles of Mary.",,zoe
13195325,[Miracles of Mary].,3,"1868-1913 (ff. 5r and passim) mention Emperor Menilek, 1868–1913; and f. 195v mentions Ras Mikael of Wollo, 1850–1918); the harags also indicate production in the Menilek scriptorium.",,zoe
13195325,[Miracles of Mary].,4,"1. The last of the miracles (ff. 193v–195v) is written in a different hand and dated in the time of “Our King Mika’el,” i.e., Ras Mikael of Wollo, 1850–1918.; 2. Inside cover contains the ownership plate of Yale University Library, Gift of Laurence and Cora Witten; 3. f. ir: written in the upper left corner [12210]; 4. Ff. i v–ii r, iii v, and 69r are blank.",,zoe
13215294,Order authorizing payment to Jonathan Forward for transporting convicts to the American plantations : manuscript / R. Walpole ; Charels Turner ; Richard Edgecombe.,1,In brown ink on cream laid paper.,,zoe
13216917,[Magic scroll of spiritual healing].,1,"Scroll on parchment, two columns, black and red ink.",,zoe
13216917,[Magic scroll of spiritual healing].,2,The scroll was made for ወለተ ሩፋኤል.,,zoe
13217147,[Synaxarium].,1,Ordered by Abba Mikaʼel and Abba Yohannes.,,zoe
13217147,[Synaxarium].,2,"Volumes in wooden boards, with four chain stitches, three columns, 34-38 lines per page, in red and black ink.",,zoe
13217147,[Synaxarium].,3,"V.1: Synaxarium for the first part of the year: F. 1r mentions the ones who ordered the book: Abba Mika’el, whose country is አትሪብ (in Egypt?), Abba Yohannes, whose country is ቡርልስ. F. 163v contains further information about the book; the two volumes of the Synaxarium were purchased by ገብረ ማርያም, with his own money for two ወቂት; the record also mentions other books he bought; thereafter, the record (continuing on f. 165r) mentions a list of purchased books owned by the church, 20 books in all, as well other church utensils and priestly garments, crosses; another record lists books given by other people with a curse on anyone who steals or erases; a final record, written in a different hand, lists more books and materials given to the church; f. 164v contains the name plate of Yale University Library, the Edwin J. Beinecke Fund",,zoe
13217147,[Synaxarium].,4,"V.2: Synaxarium for the second part of the year: 1868–1913 (f. 61v mentions Emperor Menilek,1868–1913, and Governor Ras Hailu,1868–1950); f. 1r mentions the ones who ordered the book: Abba Mika’el, whose country is አትሪብ (in Egypt?), Abba Yohannes, whose country is ቡርልስ. 1. f. i r: owner plate: Yale University Library; The Edwin J. Beinecke Fund; 2. f. i v: Pen trial, written in trained hand; 3. f. ii r: An incomplete record, mentioning the dates Genbot 5, and 19, written in an untrained hand; 4. f. ii r, bottom: another incomplete record mentioning Miyazia 25 and 26, Sane 17 and Arias, the heretic, written in an untrained hand; 5. ff. 2v and 194v are blank. F. 44r has the name ወልደ ሰንባት, written into the blank, written in a different hand; f. 61v has a note of ownership in a different hand: This book belongs to the church, ዋሻ ሚካኤል during the time of Emperor Menilek (1868–1913) and Governor (Ras) Hailu (1858–1950), and Qängazmač Alemu, and church manager ቄሰ ገበዝ ተገኝ, and Märigeta ዛይህመ, church scholar, in the year of Evangelist Saint John, it was purchased. ቄሰ ገበዝ ተገኝ, whose baptismal name is ወልደ ተንሣኤ, is the one bought it as the property of the church ዋሻ ሚካኤል; it appears that the hand changes half way through f. 86v.",,zoe
13217202,[Missal].,1,"1721–1726 (f. 1r mentions the 7,221st year of creation [=1721], and “the month of February (Yakatit) ... in the time of our King, Bakafa [1721–1730]; f. 19v mentions Abba Petros = Peter VI, 1718–1726, and Abba Krestodolu III, 1720–1735; the overlap between the three dates—king, Coptic Patriarch, and Ethiopian Abuna—is 1721–1726); the colophon itself mentions the eighth year of Bakafa’s reign, i.e., 1729.",,zoe
13217202,[Missal].,2,"Introductory colophon to the manuscript: ""In the name of the Father and Son and Holy Spirit, one God. How we remember the calculation of the year of our Lord Jesus Christ since we are in the year of Matthew the Evangelist, may He keep us until the year of Mark (the Evangelist), in the 7,221st year of creation [=1721], since there is no epact for [the ringing of] its bell, the month of February (Yakatit), the fourth day and seventh night, in the time of our King, Bakafa [1721-1730], in the eighth year after he became king, this book was written."" [Text is damaged.]",,zoe
13217202,[Missal].,3,"F. 19v mentions Abba Petros = Peter VI, 1718–1726, and Abba Krestodolu III, 1720–1735. The overlap between the three dates (King and Coptic Patriarch and Ethiopian Abuna) is 1721–1726.",,zoe
13217202,[Missal].,4,"In wooden boards, with four chain stitches, leather bound, two columns, 22-23 lines per page, black and red ink. Fine fabric is visible between the pastedowns of the front and back covers. Double slip mahdar.",,zoe
13217324,[Code of kings].,1,"Leather bound, perhaps in the West.",,zoe
13217324,[Code of kings].,2,19th century (the note in the front suggests early-19th century when Henry Salt was in Adwa).,,zoe
13217324,[Code of kings].,3,"Notes: 1. f. i r(ecto): “[..lnyed?] to Henry Salt. Sent to him from Adwa by Nathaniel Pierce;” Inside front cover has an ownership plate of Yale University Library, gift of Thomas Ewart Marston, Yale [1927 (out of focus)]; f. 297v: note of completion and gifting of the book.",,zoe
13217372,[150 Psalms of David].,1,"Note of content: ""Psalms of David, translated into Tigrê by Debtera Matheos at Adoa. Unrevised,"" with comments nearby in a different hand: ""Henry Salt's writing; Sent to him from Adwa by Nathaniel Pearce.""",,zoe
13217372,[150 Psalms of David].,2,"Leather bound, one column, 19 lines, running header.",,zoe
13217372,[150 Psalms of David].,3,Foliated in the upper right recto.,,zoe
13217422,"[Acts of the Apostles, Epistles, and Revelation].",1,"Note of content: ""Acts, Epistles & Revelation, translated by Debtera Matheos into Tigrê. Unrevised"", with comments nearby in a different hand: ""Henry Salt's writing; Sent to him from Adwa by Nathaniel Pearce"".",,zoe
13217422,"[Acts of the Apostles, Epistles, and Revelation].",2,"Leather bound, one column, 19-20 lines, running header.",,zoe
13217422,"[Acts of the Apostles, Epistles, and Revelation].",3,Foliated in the upper right recto.,,zoe
13217753,"[The story of Mary and Ephrem and the composition of the Praises of Mary, gate of light, book of Mohammad Grañ, and image of Saint George zaSalédā Mogas].",1,": Notes: 1. F. ii r(ecto): A list of names of a leading judge and priest of the region of ዐፎሊ ምድር; there follows at least three more names of people; the names appear to be of Oromo people; 2. ff. 6r, 12v and passim, mention an owner ቅብዓ ሥላሲ. 3. f. 58r mentions another owner(?), ወልደ ማርያም; 4. f. 19r mentions the scribe, ገብረ ኪዳን; 5. frame 109v mention later owners(?) or family members, written in a later hand: ገብረ ማርያም, ወልደ ማርያም, ወልዳ ኢየሱስ.",,zoe
13217753,"[The story of Mary and Ephrem and the composition of the Praises of Mary, gate of light, book of Mohammad Grañ, and image of Saint George zaSalédā Mogas].",2,With leather case.,,zoe
13217753,"[The story of Mary and Ephrem and the composition of the Praises of Mary, gate of light, book of Mohammad Grañ, and image of Saint George zaSalédā Mogas].",3,One of the scribes was Gabre Kidān.,,zoe
13217753,"[The story of Mary and Ephrem and the composition of the Praises of Mary, gate of light, book of Mohammad Grañ, and image of Saint George zaSalédā Mogas].",4,"Between wooden boards, with four chain stitches, one column, 13 lines per page, in black and red ink.",,zoe
13231335,"Peter Delmé Esqr. bill from Edward Peirce, December 1764 : manuscript.",1,Devised title. Docket title on verso: 15th Dect. 1764 Edwd. Pierce for thatching at Posbrooks pd. £5:17:2.,,zoe
13234595,19 famous recipes.,1,"Written in black ink, with headings in red.",,zoe
13278651,"A perspective view of Dilston Hall, once the seat of the unfortunate James, Earl of Derwent-Water [graphic] / T. Oliver delin. ; Spilsbury sculp., Russel-Court, London.",1,Title engraved above image.,,zoe
13278651,"A perspective view of Dilston Hall, once the seat of the unfortunate James, Earl of Derwent-Water [graphic] / T. Oliver delin. ; Spilsbury sculp., Russel-Court, London.",2,Plate signed below image.,,zoe
13278651,"A perspective view of Dilston Hall, once the seat of the unfortunate James, Earl of Derwent-Water [graphic] / T. Oliver delin. ; Spilsbury sculp., Russel-Court, London.",3,"Verses below image begin: How mournful feeble nature's tone, when Dilston-Hall appears ...",,zoe
13290057,Spotter Card Trick.,1,"Card game with 6 playing cards 5 of which are double playing cards. Ace of Club on all cards. 5 cards are 3, 4, and 5 of spades and 4 and 5 of clubs.",,zoe
13290057,Spotter Card Trick.,2,"""Six cards including one Ace of Clubs are openly shown. The six cards are laid in a row. When one is chosen it is always the Ace.""",,zoe
13290057,Spotter Card Trick.,3,"""Full instructions and complete patter are included.""",,zoe
13290057,Spotter Card Trick.,4,"""Made in England.""",,zoe
13290057,Spotter Card Trick.,5,"""No. 67.""",,zoe
13290057,Spotter Card Trick.,6,"""E & S. Copyight.""",,zoe
13290122,Merry Widow Hanky : a laugh on the girls.,1,"""The girls get curious about the ruffles on the Handkerchief showing from your pocket. They think you have other sweethearts but when they investigate the hanky, AH! it is not a Handkerchief at all but something else, indeed!! Fold the hanky so that the lace protrudes frm the pocket--it won't take long for the fun to start.""",,zoe
13290122,Merry Widow Hanky : a laugh on the girls.,2,"Handkerchief, unfolded, is in the shape of a pair of lavender lace trimmed ladies underwear with the poem printed on them: Short but Sweet. Mary had some little pants/Too short were they to show/But everywhere that Mary went/The pants were sure to go. Accompanied by printed paper envelope.",,zoe
13290842,"Chevalier d'Eon letter to Counsellor Pigott regarding dispute over lease of a house in London, 1798 March 29 : autograph manuscript signed.",1,"""Londres 29 mars 1798""--Page 1.",,zoe
13290842,"Chevalier d'Eon letter to Counsellor Pigott regarding dispute over lease of a house in London, 1798 March 29 : autograph manuscript signed.",2,Final page blank.,,zoe
13290842,"Chevalier d'Eon letter to Counsellor Pigott regarding dispute over lease of a house in London, 1798 March 29 : autograph manuscript signed.",3,Letter is folded at fore edge to fit into the book in which it is bound.,,zoe
13330158,"John Boyle Orrery letter, to Messrs. Dodsley, [not before 1754] : manuscript / Corke.",1,Date based on beginning of partnership of Robert and James Dodsley,,zoe
13330158,"John Boyle Orrery letter, to Messrs. Dodsley, [not before 1754] : manuscript / Corke.",2,"Dodsley spelled ""Dodseley"" in the address.",,zoe
13399445,"George H. Thomas letter, Louisville, Kentucky, to George Pearson Buell, Lynchburg, Virginia, 1867 May 1 : manuscript.",1,"Manuscript copy, unsigned, from Thomas's letterbook, possibly in an unidentified secretary's hand.",,zoe
13473253,"Harry Grover account book, 1783 July 18-1786 October 14 : manuscript.",1,"Manuscript title in ink on front board: No. 1, Account book 18th July 1783 ending 14th October 1786.",,zoe
13473253,"Harry Grover account book, 1783 July 18-1786 October 14 : manuscript.",2,"Contemporary vellum front board; rebacked, with matching back board.",,zoe
13495441,"Francis M. Emerson letter, Canon Creek, California, to Susan Hunt Emerson, 1854 November 20 : manuscript.",1,Letter is accompanied by a typed transcript made by an unidentified transcriber.,,zoe
13495661,"J. J. Zimmerman letter, La Grange, California, to Franklin A. Hinds, Portland, Oregon, 1865 September 8 : manuscript.",1,Letter is accompanied by a typed transcript made by an unidentified transcriber.,,zoe
13500706,"Translation of a report by Álvaro de Bazan, marquês de Santa Cruz, on the defense of Spain and the West Indies from Sir Francis Drake : manuscript.",1,Provenance: Henry Stevens; Sir Thomas Phillipps; Paul Mellon.,,zoe
13533781,880-02 Tōdaiji-gire : manuscript.,1,Housed in a box inscribed by Yukio Fukuda.,,zoe
13533781,880-02 Tōdaiji-gire : manuscript.,2,"Displayed at ""Irodorareta kami ryōshi sōshoku,"" an exhibit at the Tokugawa Museum in 2001.",,zoe
13533781,880-02 Tōdaiji-gire : manuscript.,3,"""Sanbō ekotoba, gekan, Sōbō, shigatsu, dai 17 , Taianji no daihanyae"" no dankan.",,zoe
13535896,"Indictment of Claude-Louis-François Régnier, comte de Guerchy for conspiring to assassinate Charles Geneviève Louis Auguste André Timothée d'Eon : manuscript fragment.",1,"Indictment alleges that on October 31 in the fourth year of the reign of George III (that is, 1763), the comte de Guerchy attempted to hire Peter Henry Treyssac de Vergy to assassinate d'Eon.",,zoe
13535896,"Indictment of Claude-Louis-François Régnier, comte de Guerchy for conspiring to assassinate Charles Geneviève Louis Auguste André Timothée d'Eon : manuscript fragment.",2,"Includes at end a separate certification of authenticity written in French by d'Eon, at London, dated 18 September 1767.",,zoe
13535896,"Indictment of Claude-Louis-François Régnier, comte de Guerchy for conspiring to assassinate Charles Geneviève Louis Auguste André Timothée d'Eon : manuscript fragment.",3,Paginated 147-148.,,zoe
13556465,Corrine Nishimura autograph album : manuscript.,1,Disbound by a former owner.,,zoe
13558801,"Indenture placing William Spill into the service of William Beales, broad weaver.",1,"""This indenture witnesseth that [William Spill], one of the poor [boys] of the charity-school of [the parish of Wotton Underedge in the County of Gloucester to the one part] doth put h[im]self apprentice to [William Beales of the parish of Wotton Underedge aforesd. broad weaver of the other part] to learn h[is] art, and with h[im] after the manner of an apprentice to serve from the day of the date hereof, unto the full end and term of [seven] years ... And the said M[aster], (in consideration of the sum of [three] pounds paid to [him] ... ) ... shall teach and instruct, or cause to be taught and instructed, finding unto his said apprentice, meat drink apparel, lodging, washing, and all other necessaries ... In witness thereof, the parties above named to these indentures interchangeably have put their hands and seals the [eighth] day of [April], Anno Dom. 17[28] ... """,,zoe
13558801,"Indenture placing William Spill into the service of William Beales, broad weaver.",2,"Additional provision written in manuscript, in the margin: ""And also shall & will during the said term give and deliver unto his said apprentice six pence a quarter in money every quarter in every year during the said term; and at the end of the sd. term shall & will give and deliver unto his sd. apprentice one new suit of apparel.""",,zoe
13558801,"Indenture placing William Spill into the service of William Beales, broad weaver.",3,"""Sealed and delivered (being first duly stamp'd) in the presence of us, [Thomas Bisigar, John Cooke]""",,zoe
13558801,"Indenture placing William Spill into the service of William Beales, broad weaver.",4,"At the head of the indenture is an engraved allegorical triptych. The center panel features a depiction of George III. At left, a young female student stands in front of ""the Pillar of Faith"" and bears a sign reading ""And we as mothers of our Israel."" At right, a young male student stands in front of ""the Gate of Life"" and bears a sign reading ""In cause of Church & State may we Excell.""",,zoe
13558801,"Indenture placing William Spill into the service of William Beales, broad weaver.",5,Includes a blind-embossed tax stamp.,,zoe
13577473,"Charles Cauchon de Maupas letter, Hinchingbrooke House, to Nicholas de Neufville, marquis de Villeroi, 1603 May 8 : manuscript.",1,"Hinchingbrooke House appears as ""Finchinbrook"" in the letter.",,zoe
13577473,"Charles Cauchon de Maupas letter, Hinchingbrooke House, to Nicholas de Neufville, marquis de Villeroi, 1603 May 8 : manuscript.",2,"Integral address panel directed to ""Monsieur monsieur de Villeroy"" with remains of a red wax seal.",,zoe
13596622,"Account book relating to railroad construction in Morrisania, New York : manuscript.",1,"Bookseller's ticket: H. & S. Raynor, 76 Bowery, New York.",,zoe
13604935,Henry Seymour daybook : manuscript.,1,Unidentified account book fragments from circa 1803-1807 used as binding paste-downs.,,zoe
13614323,"Letter : No. 36 Windmill Street Rathbone Place, to Richard Bull, 1784 December 18.",1,"Tipped in at page 240 of Richard Bull's copiously extra-illustrated copy of: Walpole, H. A description of the villa of Mr. Horace Walpole. Strawberry Hill : Printed by Thomas Kirgate, 1784. See Hazen, A.T. Bibliography of the Strawberry Hill Press (1973 ed.), no. 30, copy 13.",,zoe
13618347,Lace sample book.,1,"In ""Patent Self Binder"" (no. 15868) made by Priestley & Swann, Ltd., Nottingham. The firm of Priestly & Swann was active from ca. 1895 until well into the 20th century.",,zoe
13629180,"Joseph Frothingham letter, Sacramento, California, to Elizabeth Ann Frothingham, Brooklyn, New York, 1850 April 1 : manuscript.",1,Letter is accompanied by a typed transcript made by an unidentified transcriber.,,zoe
13640137,"James E. Wisner letter, Lisbon, North Dakota, to an unidentified recipient, 1891 June 22 : manuscript.",1,No. 1 of 2 items housed together.,,zoe
13642021,Parry commonplace book : manuscript.,1,Contemporary full paneled calf.,,zoe
13665718,"880-01 Otorika tomegaki, undated.",1,Yale bookplate date: 1907.,,zoe
13665718,"880-01 Otorika tomegaki, undated.",2,"On double leaves, traditional East Asian binding style (fukurotoji).",,zoe
13668225,A. Decker diary : manuscript.,1,Diary is accompanied by a typed transcript made by an unidentified transcriber.,,zoe
13673208,"Records of livestock brands in Taos County and Union County, New Mexico : manuscript.",1,"Volume 1: Taos County, 1853-1878. Volume 2: Taos County, 1879-1886. Volume 3: Taos County, 1873-1899, and Union County, circa 1873-1899, with later manuscript additions dated 1907-1910.",,zoe
13673437,Promissory note issued to John Fellowes : manuscript.,1,Laid in to a larger sheet of paper.,,zoe
13675125,"Letter, Nacogdoches, Texas, to Stephen F. Austin, 1831 January 3 : manuscript.",1,Letter is accompanied by a typed English translation made by an unidentified translator.,,zoe
13675125,"Letter, Nacogdoches, Texas, to Stephen F. Austin, 1831 January 3 : manuscript.",2,"Misdated as 1830 January 3, but letter was written after the Mexican law of April 6, 1830.",,zoe
13757503,Passports of George Treherne Thomas.,1,"Both passports are in contemporary wallet style bindings, with flaps intact. Both bear the gilt-stamped name of George Treherne Thomas.",,zoe
13772777,L'Orfeo [microform] : tragicomedia per musica.,1,Manuscript of the libretto by Francesco Buti to the opera by Luigi Rossi.,,zoe
13824317,"Amos Mix letter, Knox County, Ohio, to David Frost, Waterbury, Connecticut,  1811 December 18 : manuscript.",1,"Letter is dated 1811 December 18, with an autograph postscript by Mix dated 1812 July 23.",,zoe
13825130,The Oxford declarations.,1,"Manuscript described in John Griffiths' manscript table of contents as ""abstracts and remarks on the number of signatures to the three declarations"" of the University of Oxford in 1834.",,zoe
13825130,The Oxford declarations.,2,Catpion title.,,zoe
13825130,The Oxford declarations.,3,"""About 2670 persons were entitled to sign the three declarations. Of these a large number, say 170, were either abroad or ill or could not be found. There remain as dispentients about 485 : so that the opponents of the bill outnumbered its supporters in a greater ratio than that of four to one""--Page 1.",,zoe
13831403,"Korrespondenzen italienische Kardinäle und anderer Personen, besonders italiener, an Herzog Johann Friedrich.",1,"Letters from Johann Friedrich's Italian correspondents between the years 1667-1679. Items of musical importance include letters of Francesco Maria Massi (210 letters, 1669-1676), Pietro Dolfino (58 letters, 1669-1678), Antonio Sartorio (18 letters, 1672-1679), and Nicolò Bérégan (27 letters, 1669-1678).",,zoe
13831403,"Korrespondenzen italienische Kardinäle und anderer Personen, besonders italiener, an Herzog Johann Friedrich.",2,"Detailed description in: Nel theatro di tutta l'Europa : Venetian-Hanoverian patronage in 17th-century Europe / Vassilis Vavoulis. Lucca : Libreria musicale italiana, c2010.",,zoe
13839505,"R. D. Mussey letter, Washington, D.C., to Nathaniel Prentiss Banks, 1866 March 21 : manuscript.",1,Letter is accompanied by a typed transcript made by an unidentified transcriber.,,zoe
13848416,"Charles Nichols letter, Fort Steilacoom, Washington, to William R. Thomas, 1861 May 9 : manuscript.",1,Letter is accompanied by a manuscript transcript made by an unidentified transcriber.,,zoe
13848809,"Edward Otho Cresap Ord letter to an unidentified recipient, 1849 : manuscript.",1,Letter is accompanied by a typed transcript made by an unidentified transcriber.,,zoe
13860833,Scrapbook of newspaper clippings from Liverpool newspapers concerning the trial of Queen Caroline : printed text.,1,"Some clippings folded, others bound in; contemporary half roan morocco binding.",,zoe
13876265,Sample books for printed cotton fabrics manufactured by Koechlin & Frères.,1,"For more information on the dyeing of printed fabrics in general, and for mention of Koechlin dyes in particular, see: Greene, Susan W. Wearable prints, 1760-1860: history, materials, and mechanics. Kent, Ohio: The Kent State University Press, 2014. For a brief history of the Koechlin firm, see: Smith, Michael Stephen. The emergence of modern business enterprise in France, 1800-1930. Cambridge, Mass.: Harvard University Press, 2006 (pages 139-140).",,zoe
13876265,Sample books for printed cotton fabrics manufactured by Koechlin & Frères.,2,Both volumes are bound in contemporary brown cloth.,,zoe
13876929,J. Russell Hodge diary : manuscript.,1,Diary is accompanied by a partial typed transcription made by an unidentified transcriber.,,zoe
13888969,[Ethiopian scroll of spiritual healing].,1,"Scroll on parchment, one column, single-line borders, rubricated for the start of new prayers and for the names of the saints and for the name(s) of the owner(s).",,zoe
